order_id,product_id,seller_id,price,shipping_charges
6XyZz6PoBtIh,HZTKCt76YBru,hB0eH2oAUtkk,1375,237.84
Ip1ftjqxOjM1,c9coLgzgeyaP,smK689qrlIx3,399.2,47.55
5d0En0pUCJxo,iewsbVh6b1Vi,5ot6CXSR4FzY,43.21,62.87
L2tx2vj3B5Mq,dvTBuno6csPg,9OW1ODEpHxLL,329.22,38.66
bigYsSa1VZYA,Jxj0ANSzknDP,Ek6ADNUZ7ej9,284.1,131.01
eJWZVfRb7rm8,zaqoILzcXvSK,8rHUnSQeQcMj,85.12,21.82
9YE2SRtyD2Yr,uxDRXVLt6XUZ,UFd2zwxH27ij,175.91,27.79
O3akEVg2Z32I,haXPGTwEeTPf,5Ja2lH0N2OZt,2139.99,62.33
D12ObiusMDXn,ZJHUIC3O02fe,gdPm2G9oBKoO,100,22.69
PWlZSqhna3TO,j289lRqTnlNS,8rHUnSQeQcMj,2062.99,142.35
Ls3ZadhMMhQi,eJ0WKujR01gm,Cyl6PGvB25KG,56.89,7.54
cJaC6ZAovIjc,Ynf0Pdb4FPdr,PVpqUXkPBqNh,142.2,2.46
G8MPnlyYeFeG,cyCC0fkLmcqw,QwTHQ3NRUJGs,257.42,2.63
SujmVt59WJ8l,ZTsfMadzXGDu,s9PULoMk80qE,56.89,111.47
ZFcx4KkvDkCv,KbN9lsh9uJef,QZGYZHmzukoV,12.02,65.71
VDxi7tLfnHeB,SLANLZkCbYI1,Mhg6gqpiKkO7,26.99,30.66
R7oc4PuazX3e,2NAwWYyC8slh,yo6SlGtzTnHr,231.27,38.54
35ILA5QqtFie,KwqpyCg16vLV,V3iKL8r9W9NR,475,51.54
WNfO5Ll5Kjch,AWyniYdyiJuM,oI8R7WsNWWBc,50.21,5.59
7hwgcKE0rekX,uhR7YKVFm3CF,K0qPVGdA91KO,161,10.93
2dIWxOGsWWI1,1fVd9jOo0h3J,ux1d7N0zioFv,23.95,101.29
9LcAzMMNFcsk,9PkNjNN9uYHe,DQDmbEDffCF1,345.6,60.46
KC24XZvNXJ96,EtFLRY4KQ32K,ox9BSgKv6wuR,13.62,43.03
x41ISlONOyCh,lORdkDcFwGYW,O4l9RWEDJzQi,394.65,19.65
ipxNCSUriH9f,BDVo2iX3JNPF,yGbPyLPc8PmT,2130,29.73
WVpLwIZJxnjM,KdEj8si1lTtE,AvTLykupHOIB,84.55,44.04
Sis06yiQB2RK,knZmXk7wzXxJ,NFPOVrRBLnvS,189.4,43.04
EBHBysKT3lwp,AczHczAUm8qJ,W94sb8054CmB,56.89,15.2
qC9Q9nPAzLzA,FkDNIFiX19cI,8rHUnSQeQcMj,84.55,40.4
NeMaxCVfEo90,N6w5sp14LqYs,AtrLVfFKyuAA,49.38,28.96
b6sMqdohOD4u,BmlArwsBhESM,rTKC7c3Tt984,26.77,40.38
Q9aHzhfB9ZFt,1Uq181JPr7Pf,CIaR1fWMaDLa,95.03,94.51
QC8XTO5UnzdU,UhqtjlQWS0Vy,f9tu6ULae8aj,816.9,30.66
jVMegOybz2qG,7RYieb3htbjj,tjn9TXOjEGlU,184.9,16.85
wYzuDZvnDSOk,ku46xqtVTAOE,eV7Woul7454D,438.99,49.93
Citc1BBntc1Y,89oT9Pz9eQaA,7OKhjPME8ZK3,274.49,83.6
QvvnKwG8RxL3,4T2ZQSbVFjsV,bI5cDrYjs9Qa,538.9,4.01
lYpuSZZTdShN,tdFs2qS6KBlj,IfkTaAAVww4a,188,10.85
qRPc9MAmsftl,zWrvzS2YEhNO,w6YrNVfkPXnK,439.99,37.9
RyYQUksEidFf,yifYVWda6kIz,OnC6iPAbNc8Z,68.1,24.19
xezdacUpGBdn,yDqfh9LPF3Fg,tQFHgEUSAMiP,277.99,35.95
87sxq1KuwR7x,IEjcCzPdKYyF,ruq0u2ZpAMDr,142.14,64.29
Xx7ArX44dyJF,Bp2UR8L9Q9VG,2a07LobkzHUx,140.5,36.28
Z9rso4DDcEY5,nT5DTcrTRi95,3KuTukGXgD7C,18.1,17.96
87oFMJTjHfFO,hAuDjyAEzg8l,pvlDoYuoYHFt,109.89,15.77
CspKd1v0CouY,Aj7FJrJRcGHS,deIZivgltbC0,111.27,6.87
sKb5O79Ko112,uGZ8DKG6K30D,QgSPgHi2XQs8,180.3,34.33
iKBhzamBhnuc,CUeT91uIShZi,tNJnfkCxzhmN,820,105.7
fQUTbQuW5d8U,QmCdA9gRTybZ,yGbPyLPc8PmT,2899,47.55
KDobsuAaiVE5,a4uIXfwfBhWg,JX4iwTS6jjJU,42.89,6.87
Agr6eS9GKADo,T58tBW6zFi3S,K0qPVGdA91KO,1094.04,45.51
abfEvnHmhYNm,H29FgNKK0Ysz,Ahc5cMpF0T7z,33.41,22.97
GQ3YjzwpmmXM,2TCbdiCMvn0E,0kd4nvPqfBUC,385,18.54
88nNn6if1UMh,4eFJ1oV09aPQ,5CWsML1OpXsm,118.99,25.85
f5m1Gpht4R3D,PItW9d8a6jYv,RKad98cTxhSb,213,22.11
WIwW2pQ9uI4w,1edaUIVffPFF,RsUgQvBvc24M,128.99,28.61
rX7ZfOl5O7rt,rFrBwgxjAm0G,1svDQkmb2Knh,77.08,132.19
0U7LL9LW8miq,CLNGHSRBFxql,1tQXSFyHrsGq,78.09,25.32
22Tzlk6Jb5Ko,jqZ4raWR0a77,SgeUigb5Vbiv,290.47,23.6
MoCUDrCebuFP,YQow9yeozVG0,KMUPLmVqQPcw,74.5,38.7
IsZV6bkJHco3,A9uX3n3mRHo6,4SWsneYKnFcc,579,20.9
1qo5L8nwBTjX,AqF6GEeJ3r6x,7afyCfXk0O0m,89.21,25.76
PY5IGpyTEjPg,B4h26IRoUNQq,HPuxRyj1uNUP,100,29.14
kkp9DOQ8sAiu,nYJ6JhDmlgum,RKad98cTxhSb,124.99,31.33
OSj5JCRrN25P,6bvQWHtMGCgw,Ty2rCht628LC,399.2,17.38
EGZ8R6Snp9zW,Dfv8G8hvZ2y0,1D2cEU39QPD6,127.77,10.85
lcd8Eh9y6AC6,sCONCvmO1cEY,0Mzbc3aACMOQ,60.09,13.68
vRwuGYbKOSuB,fBRPDvt9smc9,CtMaPBruHzFA,94.19,3.51
SEBDq2hqMMwZ,Oe9RxwZQV7Ks,KH9VVC2iPaCb,42.89,47.55
PSAXRmAnYRGg,2m67LSn6k958,AvTLykupHOIB,97.44,30.66
AOr2EO62RqNZ,rIwJWsXazLQI,iyQFR65ri5BK,37.72,34.33
Y0t9DqaRLVsZ,d1qIO9rdM3Rp,l1pYW6GBnPMr,38.48,12.28
bJoqYCauppjN,lI12o5ucCeGE,TKR3hRzEvWis,15.27,29.31
R086Y43rn7nn,Db9Fy0A0f8Le,RKad98cTxhSb,42.79,46.01
BiUXw5aRCAyR,nf4TbDTVdiRh,RKad98cTxhSb,1009,11.33
oYn7vB1nF8MB,cNIQyQD7lRhk,5FvGdji6skxT,820,47.55
HE2HKSEcbtWQ,mqrnNPLgsDKO,4SRv5bbOf4fh,95.03,89.36
2niYEi1qYcs3,Rjw0BeUUy4Gk,TONxC5aLQqev,659.49,38.66
cUEFVkLn9Tjo,CRaf3UW1scDH,yDXyFJchpECr,114.62,34.24
wvLD63lESPuT,MvgAqYUxUFL1,l1pYW6GBnPMr,779.9,47.55
3P8wnE5JM2Nn,RXVEkfBO6tx3,mFvZj7UmZKhl,44.63,29.68
G5WxlnOF5qMF,jnMCamA2TPii,XLxN4hdOlYco,153.75,40.23
m9uxugZigIbV,udMZdfuGiNgB,sVwxlToTFBSf,509.99,92.95
oG2LtqPnKNgA,kcCEBVHhv2Qf,2a07LobkzHUx,692,34.6
avtpUqqblk49,b1Zug4NODyWf,2UV2zaeUhNyA,966.9,25.95
5eqFFVFHSRc7,CeHIHaYsppzV,lnvB1XSo3zwf,36.99,70.82
P7vMcAIGvBUw,lg9tuTPSL0oH,WUOUhAYcu4tr,54.16,2.46
1qGaNWlm0ual,79KIxYfGGBai,bNCLRjh6FYNu,139.33,56.87
DmA09Dhq2qZ4,v5nCR4cuovu9,tNJnfkCxzhmN,111.27,24.81
fW2bP2Mwx8Bx,GB33UokfHxLv,P4kjq7WSvXsY,207.33,26.14
T5JlPnYwVMM8,uV8aJmwNuzUk,5Ja2lH0N2OZt,114.9,35.48
wyMBpt6xIpgg,D27helji65vm,FcrnIEqLCqVq,159.99,62.6
gkXTFghZhKv7,LMZxqlyRDuPY,QgSPgHi2XQs8,76.6,20.9
7noDBRsdSquO,dvwGHgRT30ZY,dikNaTlK8yGG,243,34.33
39h6jymsP6yo,ota760C5pNtB,zxuW3NHLZsHD,102.22,49.54
RRweuOLXzOi0,EG4wDSpFyTth,TuPm19CMKvrM,319.29,21.91
zuRh91xVavKI,5v7DTuMQwUAc,yHsOFiqVrV1u,42.89,38.66
R01cC2tySyj1,p4OJVkjqLIYy,quRHu0B8Aaes,56.89,15.67
YpRHvttlkgkg,2anu9z1mZTJD,w44b3CnkAU44,63.2,30.66
3b3XrBVJtRAs,eubUuxfY8qSx,I4ffj2osK42R,46.2,29.05
z1fuLSClhO0h,JyBhiUYADnbo,V8Stg8HdXCTe,395.6,27.7
0jxDtOCPKjvn,h6MCbrwh5kiC,5Ja2lH0N2OZt,2139.99,54.64
whRGqSMrl7pp,oopkzXnrDCEx,drTVXhMYok4r,148.5,71.75
eOsj7BnxiK9l,p9owG1LeMQyo,8nCo4Zb12mDs,48.65,40.27
0AeKhXIDGeOl,MxQIAZFTn9op,kT4UPkqxjZhU,226.99,54.64
QRnpMIG8WT6r,YHmyQbrEUM7d,9mfjTVrqQBXe,128.99,6.31
ZEcIjIkRbkdx,ZHpOFiDUJQcr,RKad98cTxhSb,28.82,31.16
NA2r5MK5p9J2,pmTDNfwnUPmh,mFvZj7UmZKhl,254.8,47.41
b9HUvoSrFCHe,SLANLZkCbYI1,Mhg6gqpiKkO7,42.89,47.55
XLEEcz1GOwW5,9vAtNpeWJayF,8DI7e3b3BLAa,509.99,89.11
BOKXGSAs1DfZ,xn684btpX3kP,BUqNP64b1AeL,820,60.07
RtgRKpFblcy2,HhAtKukEU7VT,UOGIrJtSldvd,161,18.4
EQHDn6Hpxzr1,uhYBBf6xmriH,Y6oJtGnt1biO,109.38,60.07
Mg2FtHLZLaYC,71O35nGej4B1,D5cQZJg2xRgz,399.2,21.89
BOT59uTbV4OH,f1ynNEN2eTLP,h8sR9ByBpRml,125.46,40.16
Roks3ir47c1l,kXhyeb7TqrpJ,eVS6MuExSoto,72.4,24.79
BvYbrkYmYSRy,gFLpkSCLRl6R,lPSCBGdoINhH,100,38.59
KYEPcBQKXFJj,fzSHRT7wfD1T,pgzEZp7qYHHI,359.6,33.54
70R1NT6Nrd4C,m9ZLO7c0eywt,2u7k61LiSKc4,100,11.28
dWltn1IP6vM8,tU9m3rrQIORC,sVwxlToTFBSf,159.99,45.72
WQh9r86R1QEH,XqmdGKRbTetH,lbmduirZT5rh,735,0.99
wIMrZimyHhyC,mlh1QSbPODrn,T7OJcZtdnwO5,56.89,45.85
9moi8G7sviH8,0DoQRZJFrIMa,O04i82YS0uAJ,18.42,132.38
O6QY9n0Yjh8l,sCONCvmO1cEY,0Mzbc3aACMOQ,91.33,13.68
caaHXjiqqjzg,GvBzGCvvIC2D,v4i9GZGfxgTZ,777,23.17
uDdtMrDtDIO5,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,58.02
IOb5IrexcmTt,q8OZmy0zONou,RYfITjCUelsn,1122,6.08
eNfGSm1zipgj,maYW64d0zwwV,D2ZM0vSoKVnG,127.77,6.87
g7JAWy0bvNdY,M9Rq7Nx8etjk,X6sOuk28jDFW,692,46.76
lWAcyz82620p,NTJNxSS03cG3,n71QJUsiY2v9,419,14.6
ezXRH2l197aN,SUNjn8Lc6Cxg,Uhxp4jLBVzJq,128.99,54.42
pMsmOV8kZ17w,drlI39peM3ze,3KuTukGXgD7C,2899,95.31
lDWY5jfCwb3c,0qtItiuCYJLB,ZsDn106jXrgr,83.8,73.09
gvEbcdRnRkPJ,hoFRvSkFE7Xv,2jTASjIU2rIf,420.07,161.82
YtthNYrXJQk6,wEXYeIBMtNpz,7qJpsaaCZOk2,128.99,2.58
v1XKRAFKbf0j,gi7fcDJxc5dH,eoYO9MccUByn,387,12.63
kngI8QB3IEQ9,GvBzGCvvIC2D,v4i9GZGfxgTZ,777,23.17
3iG6vfnanPAE,OC0OzjmplmGc,Pop7GYTjKtm4,849.5,7.57
XLbiIwrYvU3f,DXG0TFaZjGHO,V8Stg8HdXCTe,403.9,20.9
R8MvwYx96rbP,dK1XIMKScwRh,vwVkix1BWWJ9,17.86,45.27
JU6QWFjDEjgA,REDvzICOy8vB,AYTvmj7w9EFz,820.05,67.11
NC9Mtaa8Sban,xnCui1Q4Zfoz,ruq0u2ZpAMDr,127.77,55.95
ZPoe3Z2AHmTi,YWxNxMu4wOKG,YVBAT3QqF9Qj,13.1,1.75
OjjwYuwSMuAe,i8rOWNVCU8SG,X5fhqRmuvQ9Z,178,13.71
46zzyaVaiyAh,FlXZ9zvsfYJ5,AHG0TE6bRNNY,18.32,47.55
xlbQtCK4khJb,G0Jl0sANrl5j,j6ZQXHPSPppN,150.82,35.86
MTCzRbpX75ET,hnvF3q1vXjmk,qMSMJjxggK58,193.25,9.21
hY5ZzuG2NQXq,xEjPSAgMeMpt,ux1d7N0zioFv,72.4,26.14
KccIaEmqmK9X,W3vUwpX8kNij,ebluER1nIuqZ,49.99,37.93
3w0Pi2ZbACZ1,IPGqbE9mezk6,EGpv4plsYpt1,820.05,20.9
SWDcBDoyMFGR,raeoGi7lSKIv,V3iKL8r9W9NR,35.79,92.95
uQbLbtJlOOOn,bfkYf8WcDtMl,ruq0u2ZpAMDr,820.05,10.85
y0EZtQ6HvNTk,uPFptHwK8uyj,q1Q2n7nr6h9B,100,42.02
kGzQrWo3kxfa,MpPQCbiXdz6C,vxQT8FlJeDdN,395.6,17.29
p07IZoVm6AhM,6Blx56w4jbyX,AvTLykupHOIB,509.99,13.91
si5xMZlkYtWh,3GqlpGiUACFb,KH9VVC2iPaCb,112.33,70.82
kYet5rKKZlwB,aj4kbcxNEnZj,K0qPVGdA91KO,178,7.79
Oqkddeti3w9A,bXSxvy6jL1DU,6S5BD1ybM0k0,367,63.1
2rl1fronrKhw,FKoHGd43nb02,l1pYW6GBnPMr,820,12.28
uVTumkW01YbS,RPV7JRoIMzkP,xVqnZmeeaibQ,257.6,61.75
zHnTs8nN6wLK,gDAnL6Pf0lgF,2a07LobkzHUx,820.05,47.55
X29OkSPquzzo,qwwmgwg8mrv9,cJjMnhGSG3Hz,368.8,53.29
JhKfG9O8bpkU,k9jPBiec2Sje,smK689qrlIx3,399.2,34.33
R3DiUidVTxPv,D8ifAETn6l99,RKad98cTxhSb,28.82,30.5
LVxzGyiU1gmv,RMMYEJJp2vdt,yKLv906bPfTs,155.44,83.07
PRlbUUvoX2sH,8htjhxFaVXOn,OqWeyYk16t3L,26.3,133.85
OjlQx5mf9EV3,OaBaCQUhQOsK,TYulxOn6POPn,779.9,16.23
QgnzPktXHj83,pnUU8DAuFMxG,uEFXsCQR7sKo,41.33,47.55
MqEE2iL7v4W0,BDySfSd9Agjm,ElULPWS11hxk,404.88,83.09
QSPlGFSh7jAa,sB3mH3n4QEcI,hmS6KkvxMbyF,109.6,37.81
v6H4HHLnDtNu,hsYU9OStjccx,Ivbw25fb5t2Z,2139.99,27.8
PCXlyNvLsIvX,6y4Svg7F46Ll,BGPWBRIq3VJB,28.7,12.01
WkeuCWPSuXK7,8opgOxWwKmAi,UOGIrJtSldvd,367,41.41
ggHYTOg4XJv9,IJJL2iT7InlD,m6IJZtqbZBZn,389.89,37.91
jkhMf0A6cTW6,y2x58tHZpF8a,w9ptuc8pJES1,190.06,27.41
AjayxCc7eeDn,Af4Qy8RYO58h,OJup3lM1xXRR,475,70.82
6vOuaZzDfgla,ojKOZNiAjf83,MD95fJyKH99j,74.5,2.63
s2PWVgdpNUTp,MHdE3eLzgguB,yNuJ972zjSM4,76.99,8.39
aa6sRmY72tkO,HDq02GU8zCWs,kT4UPkqxjZhU,118.5,53.62
mnEcMePhH3MM,LCYomi3ZR4m0,c5IEA7Rb9mm7,144.99,17.02
FlVO3TqbktYA,WmSvr62zpOrt,cggBY4u0xwoI,56.89,188.65
zPZhbpPtxjzo,qokqKT1Sad1C,yHsOFiqVrV1u,34,24.19
TPIduialWmrE,wy2CxzyxCt5J,CKIfcCixDvFV,16.77,25.32
1f9KV0GfBmQf,6kzsO3fAg0UT,2jTASjIU2rIf,75.25,12
2RRJ7u9MWAFr,KeAncvpu3Mlz,ruq0u2ZpAMDr,128.99,101.63
ljeoZTP1Vrei,7b6Ed2fWIBom,8cMMpAAFEsxE,142.2,15.67
8dQCoLFfoETT,XFKjFev5ui8N,V3iKL8r9W9NR,95.03,67.12
PFMj7iZUaCUm,0vbEvli2JYJu,RKad98cTxhSb,100,13.96
zod6YQMRUOK7,w1agkAoeqUef,EUbuJdKJA0gL,399.79,20.9
1ing5dTSu5Fw,PQRc7U9pTpoK,1tQEjUJuOyJ8,231.27,44.96
VnTCz84Ikxh8,tIYV9uGHQWSD,QJ3gwfhIcqes,42.89,61.32
yXlg1nolmrmZ,rVSVn1WTpMot,LLty41IbV7xo,69.86,11.36
W36mKmNPnQeY,iRfmqpDKq7k7,ruq0u2ZpAMDr,107.63,39.07
0BLhTb3ClYiO,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,37.68
lEVnBsB01Hu6,Usi90p4RKMY1,Mi2ZCclAh7t8,31.75,29.28
dv0Fzty7Uk1k,bIWHRn0RwV5F,fBHtndjqwueV,42.89,58.31
DhJu7qOV4mzC,6jT34sBycckE,V3iKL8r9W9NR,723.74,17.38
f74jKOe52gk0,HdrN6JMatAo5,YVBAT3QqF9Qj,91.33,38.48
A4GxEIJZI6mH,t3g7DixNxSA4,V8Stg8HdXCTe,509.99,36.51
TCiLzhnafh0X,xbisVxCNKFZB,YoyX69dLeh8I,268.38,49.51
92NXFE9MjDaN,GarjhCi3FPLP,iAHv4pnPzV5r,107.63,116.94
cdyD9P3mNFrq,TQZM9o2byyHa,T5TAziawiIyq,189.05,20.23
QoTh21Pek7g7,mwlDII1pL31s,p7zV0UTQOu6w,184.9,38.19
SkPzsiKQ1Wdy,WB17mpqGxW2B,2jTASjIU2rIf,127.77,47.55
fA67QODCvW7k,Gekt9uosMBMp,cGYqbZqqQHjS,365.93,34.33
srvQ31xizmpl,fUMFiGHtyHYJ,UCE3Mf4XAd26,74.06,17.44
Bj1izteFFVNr,3GEQnyfaGlv3,FlYmRQLYPlRf,354.9,11.39
8MVTfwLGRFuH,hoFRvSkFE7Xv,2jTASjIU2rIf,420.07,47.55
UiwwUd11MfQd,q7o1JSfqPl3E,INwQcGqoPZrs,214,49.27
frEqCssOVAgR,HBTjCFiRv8Uj,2RAomcA7MaVK,820.05,12.28
JTqwRPRpAmPt,0vbEvli2JYJu,RKad98cTxhSb,311.95,245.75
C8cD3rFBEbG0,exC8jW0HUbD3,DQDmbEDffCF1,108.5,14.65
0H6YL4YM8oZC,dklNWLdsGLDD,yJyItN8uakce,100,11.36
fqlBmB2nbcqm,hn7szEJHw5LE,2Vzr14MB7bRD,966.9,56.66
ipqsXJImP2sY,8RPVxbvn4wxa,WUOUhAYcu4tr,223.51,29.23
amKyD4kyxhD4,poyljoTAnq9L,ruq0u2ZpAMDr,100,25.87
d4PILJUWXqFK,dW6bwF1msrmZ,c1Dw1Rwr2Qdd,100,8.79
5rEAPhCmNAhr,10L2iYzQO5ip,1tQEjUJuOyJ8,154,27.06
aJ5jwOVBPQg4,eeyWjfrLde8T,QBnqN8st5If7,2139.99,25.12
D83oazjZ9ZGl,Iq6XSSze0Wm8,j6ZQXHPSPppN,420.07,49.27
XMVbumUrWzNa,b6rAL23rldjq,KyJlfZytZk4Z,185.6,29.21
kdLDKicSEFQy,tMfwwYrkEFut,KuAw4s0oQsrP,142.14,54.04
AipYVgOdpuNM,aAsTdEYzIfvv,8cMMpAAFEsxE,129.99,32.34
Jo9BynDb2ysX,OLvPwNvRYNPe,7KovPWNcMm5O,899.9,75.84
1uLKxT82v0Jv,FP9wdR0BvLeW,IHL7YQnnU4LS,820,70.82
Z0bJQZlQMEXH,jfGr5fkMKnlQ,d9sG8w2lJW3v,669.9,16.13
Vyltb71LGOAJ,XwDr7D9o2HrG,dMvfk1IQQJPl,76.99,39.19
GBDwOukoCK1u,ZXvSRlrFIFx4,DpK701TIIZN7,820,60.07
Q5G3iwPstooq,PTEEGNkoGwR1,aDQK7ytnBMNf,28.7,10.24
7CHHPZOBiSdO,wjG4zdMmY00M,dSEHH0pKrdMJ,692,7.91
ndegRWpnwJV7,8o27iVPsjrvn,zgxmymXtWiKO,98.6,30.66
3CR1dJtBf5zL,QicUIkxKgoQv,IfkTaAAVww4a,3,60.9
zKSFJV3aYwd8,vFw8iSN2CsQv,IETIJ2IbdGYc,358.99,41.82
NubMKYJ6DJGH,SLTlrWtcYt1m,r7VxefoTVHbb,692,46.76
dDxmZojiZcRX,0J6FWtKJKZPh,d3EdLm7hJGp3,37.89,50.91
LrkNzhdnF6wA,iz5RuI4rqUr2,oriyBYKGv0Wg,74.9,33.92
Ux5DFsOIOeza,uPBJNMGs3rlA,Kr8NNcGKvIKp,231.27,41.96
pps3XyuGIfe2,EAv6srzoFMDf,RKad98cTxhSb,749.99,84.59
LJh9W3eIjHfO,a3mZRntsV45M,j6ZQXHPSPppN,117.5,18.56
LMfkgT0nJRln,ccb9eA1g9f30,Hk1xyF39lt76,692,23.11
Bj3lNnRLl6cN,MAy2OtY8yrL7,16pMg4KJ3hIj,24.1,6.87
Xe1fFBvdNDzK,rLGwxYKCoqKl,uEFXsCQR7sKo,100.9,47.55
lFXCvaNubCDP,NA1QJoICFLN3,fAjmSvbZGHqr,274.49,16.89
YMA1WnRuvUAe,M64oV89uPt55,24mjkJMrK51h,135,18.17
B0yybxY84p9h,wOXCQyEa84Wo,TuPm19CMKvrM,15.27,50.28
8QaFUG83NHhV,fnpEJmNALuAZ,QgSPgHi2XQs8,220.33,61.32
xsaIZqraTR4V,RfXO1ZDaE9pT,Sw86en7yweGi,35.95,12.59
ANWF93BFxSwa,pbD53MJ92FB3,FDJOy3Tl4fuP,110.25,46.13
4rHsZDY9rIXW,AJLcXru41YHP,2jTASjIU2rIf,509.99,2.46
W3uPYwRQrSuS,vH5OmkNrEX5r,xqS6FkG5qqve,509.99,21.98
QunkNTjP39G6,OREzyxIkjqea,c1Dw1Rwr2Qdd,2799.65,251.39
I3pw73zKciCN,92foFp2lQOKq,EGW4UK5bOeEZ,79.7,96.61
grNe8TvcDFqJ,5NN4aSn2Ybqx,hnGt5LdR3vV3,55.15,87.33
Yg0SopvU0usC,DPjt4BgoDIvK,SgeUigb5Vbiv,222.98,67.48
yE1yejTNrgCr,c6UeAnEOpNLC,BWczKEOZMEFy,2899,20.9
fuM69aCZDWqR,yK9OJ51KokyH,fB7DhY9hwBnO,206.57,35.38
Nzhk9AUcPJ8N,W7kC8m53Wy2I,yHsOFiqVrV1u,34,16.35
X6b1TEibQDSF,HDa2OC89Bx52,ruq0u2ZpAMDr,75.25,61.16
83jy0hb12uBs,Rnt5FIoVGFCC,B6xdvm9ZtKUi,198.5,11.39
ymHBJexlfQt9,kolBIrC2oCma,WNQeplAutf3H,71.25,4.52
4mR0UOKNlsbR,eoM3qFOHAhTh,k6TefnINF6Kt,18.99,25.38
oLnphuNEy2gc,Wwo5GtoNJCOi,0tBoRWzPdf1v,849.5,28.96
5Vhz4dn5Oa8f,R4xh9aw4bYrQ,KMUPLmVqQPcw,142.14,104
R64hYSjJL2FC,tPlw2QcQOvKf,r7VxefoTVHbb,4099.99,34.29
UiaXx9PweYHl,qHIPdcND3B3h,RKad98cTxhSb,139.33,34.86
yCxPMrRogkJb,Y9RZLlJmz7ht,8rHUnSQeQcMj,38.94,56.8
eqUflImB4s02,ZmiOKPfR9AGB,YRYlK9uqyLE6,538.9,50.97
Uhi04GWoV07K,7tqS6Bau0w8J,yrRN2gKIgYet,167,41.48
X4rlni2LJWDX,MlCLsTFAE3LC,8cMMpAAFEsxE,171.39,42.02
ThNwXJ0bqffX,6JdR2V4eeFo4,hd6t04omaVjn,125.46,75.84
evomDRXVhOYL,8Tlb7Xc9LP3L,I1tzIpbuBorJ,118.89,94.93
J20nYuSAf8FT,IREhNF64vxMV,ruq0u2ZpAMDr,144.56,41.99
Aqs8jCndtpNT,VcRU5d314wk8,RlOHlMxGbwXj,148.5,10.72
3eIoTbkd8qz2,5yIXu3d9jCOn,DHOPtCppeECW,117.56,78.84
BWaxNem57qIF,OC0OzjmplmGc,Pop7GYTjKtm4,849.5,20.11
YMEmqkLTIDjU,4mUjOeSqlqFo,6F1OutNfSmRE,94.99,21.83
YAsnUkjt6X5A,WDYLPzn3ZgCz,hB0eH2oAUtkk,624.75,42.51
8r3lHndceBii,GyNwDRTPoJkY,lnvB1XSo3zwf,232.99,12.16
jZjjUuBh8B1R,wDJffbvgUaek,EhdxNNRkTARp,399.2,6.08
w0jr88nQJnHB,1R15phXqnmH4,YlP5976VHgAM,52,79.43
9qE0yJ59syMV,NOqgXkrXGLi2,ebluER1nIuqZ,62.83,96.55
pecRc7Ns5Vqh,2A5DgdhWSflU,P4kjq7WSvXsY,80.04,63.1
3vxovmpH93aW,Ma8mLzLpQfm4,EqPcJSwcfSMn,2062.99,23.17
EzXMCVYuzNWk,lavPq51kPxIp,8rHUnSQeQcMj,50.4,77.92
XQJTVrDJAk73,T5kRp0PwLlDE,mFvZj7UmZKhl,38.9,5.59
JrU9ak4wnbxN,7IfEqKdKlG9j,16pMg4KJ3hIj,87.9,47.55
LKjZJTFkHqq2,MH9n6j80YNds,2jTASjIU2rIf,66,17.47
XboGjqi23IHQ,7Qnric16yaTB,xlwedf1VX1YA,142.2,12.28
VQM5vfCWGnJP,82DpsHGTLkGB,RsUgQvBvc24M,159.99,165.15
xROouCiXB6q4,hCE6JxCTLcfW,XePbD5Ocm6Yk,252.5,73.76
cKAV2pq1e5rf,qOiDnN39CMGm,yHsOFiqVrV1u,125.46,20.67
ZRZCi9bW0X0m,0xTqkxUZ59HB,NPzG9GmZi6FT,75.25,29.31
EcJ2m2zDtgcx,HQBpiL5jX82T,yHsOFiqVrV1u,518.18,38.66
acH9CIAqFRJm,6Ww1i7qd1Zqu,YVBAT3QqF9Qj,71.8,9.84
xN7sYNPIDLHo,nrakn3XUR6rs,4cJY064rRFhL,395.6,12.22
kAYNXwxFQxA5,CmNuLTfTF12l,hd6t04omaVjn,216.79,52.01
88wsz8PHWKpF,WiLUs0qvpy8o,NPzG9GmZi6FT,220.99,63.11
BcpLiO2N9Sv5,k1G4RHt3R7Nk,K0qPVGdA91KO,1001,38.66
LPsGpicMJNFx,4x98mNux8R4e,ghsV9MAOkMh7,271,19.9
fYYug175EYGe,K3hQRgUiJZ1Y,Ivbw25fb5t2Z,111.27,29.34
cTwh9VZhj847,1ptoun76edNw,OnC6iPAbNc8Z,106.74,6.25
kfGrz6cOU10u,KMlqZ2p4xOEZ,Djfhy4pnkKOC,679.12,132.38
voKZTJwiplmd,Llc34brRaltI,fPb06UMDTWgq,73.9,60.58
vpQ5eAdLz8Kf,MJ82dNJNiV7U,2a07LobkzHUx,95.03,60.35
kyiPvCV61roh,AMKIgKd1s17B,TuPm19CMKvrM,28.55,4.28
WliTXsYTpyO0,eLt6OcrXzyhK,A7s2wiNKJ3HW,113.49,91.32
5JV2Jj0paLgB,va4hsFIWkWKP,uWD9LoTnGKSE,475,50.28
qkHt3oG3sP1V,9GQoFcKJHapK,coi9xkdo66JI,8.45,33.73
